2013-01-09 00:00:00^1G    ^SA      ^3994939f88e8b83e3f75b3e75772ba3c^488c560f8d1b86658c45f0d3f8d5f34f^d2f24989485575337c18ecd9dc583751^2012-12-17 00:00:00^8808^0^RUH     ^RUH     ^SA      ^JED     ^JED     ^SA      ^RUH     ^RUH     ^SA      ^JED     ^JED     ^SA      ^RUH     ^RUH     ^SA      ^JEDRUH  ^JEDRUH  ^SASA    ^0^JEDRUH         ^DG^Y        ^Y        ^2013-01-16 21:00:00^2013-01-16 22:48:05^-1^2013^1^NULL     
2013-01-03 00:00:00^1A    ^SA      ^b43522269ba21ca66c93bbf76273a2ce^9fcc015aefdf51f1aa163742a1c8afbb^c392d3f5450e6b4dfcef80924dd34610^2012-12-31 00:00:00^5688^0^RUH     ^RUH     ^SA      ^JED     ^JED     ^SA      ^RUH     ^RUH     ^SA      ^JED     ^JED     ^SA      ^RUH     ^RUH     ^SA      ^JEDRUH  ^JEDRUH  ^SASA    ^0^JEDRUH         ^DG^J        ^C        ^2013-01-16 12:00:00^2013-01-16 13:48:05^-1^2013^1^NULL     
2013-01-05 00:00:00^1G    ^SA      ^286177ccc6430d58b37d0b2d6511bbf4^3302af5617a7d7004977eaecc3da906f^96c3142d30ec2174e9485ea7c2c04e4d^2012-12-17 00:00:00^5028^0^RUH     ^RUH     ^SA      ^JED     ^JED     ^SA      ^RUH     ^RUH     ^SA      ^JED     ^JED     ^SA      ^RUH     ^RUH     ^SA      ^JEDRUH  ^JEDRUH  ^SASA    ^0^JEDRUH         ^DG^Y        ^Y        ^2013-01-16 19:00:00^2013-01-16 20:48:05^-1^2013^1^NULL     
2013-01-14 00:00:00^1A    ^SA      ^6dd7510932fd8fb13921cb74ab4ff074^b92b0b3653fa2d8d5372d73dadfde5a1^79afad4171d9e75cf34b99504baa18f7^2013-01-14 00:00:00^108^851^RUH     ^RUH     ^SA      ^JED     ^JED     ^SA      ^JED     ^JED     ^SA      ^RUH     ^RUH     ^SA      ^JED     ^JED     ^SA      ^JEDRUH  ^JEDRUH  ^SASA    ^0^RUHJED         ^DG^G        ^Y        ^2013-01-16 11:00:00^2013-01-16 12:48:05^1^2013^1^RUHAA2136
2013-01-15 00:00:00^1G    ^SA      ^14840ac9545cf1c6d47cd72f06b68d3d^2a15d85a9e306676da5af1b55446a977^afc05d7ff93a4b6806d31fd9cbcdb5d2^2013-01-15 00:00:00^632^353^RUH     ^RUH     ^SA      ^JED     ^JED     ^SA      ^DMM     ^DMM     ^SA      ^RUH     ^RUH     ^SA      ^JED     ^JED     ^SA      ^JEDRUH  ^JEDRUH  ^SASA    ^0^RUHJED         ^DG^Y        ^Y        ^2013-01-16 02:50:00^2013-01-16 04:38:05^1^2013^1^NULL     
2013-01-15 00:00:00^1G    ^SA      ^14840ac9545cf1c6d47cd72f06b68d3d^2a15d85a9e306676da5af1b55446a977^afc05d7ff93a4b6806d31fd9cbcdb5d2^2013-01-15 00:00:00^632^353^RUH     ^RUH     ^SA      ^JED     ^JED     ^SA      ^DMM     ^DMM     ^SA      ^RUH     ^RUH     ^SA      ^DMM     ^DMM     ^SA      ^DMMRUH  ^DMMRUH  ^SASA    ^0^RUHDMM         ^DG^Y        ^Y        ^2013-01-16 12:10:00^2013-01-16 13:22:54^1^2013^1^NULL     
2013-01-09 00:00:00^1G    ^SA      ^3994939f88e8b83e3f75b3e75772ba3c^488c560f8d1b86658c45f0d3f8d5f34f^d2f24989485575337c18ecd9dc583751^2012-12-17 00:00:00^8808^0^RUH     ^RUH     ^SA      ^JED     ^JED     ^SA      ^RUH     ^RUH     ^SA      ^JED     ^JED     ^SA      ^RUH     ^RUH     ^SA      ^JEDRUH  ^JEDRUH  ^SASA    ^0^JEDRUH         ^DG^Y        ^Y        ^2013-01-16 21:00:00^2013-01-16 22:48:05^-1^2013^1^NULL     
2013-01-03 00:00:00^1A    ^SA      ^b43522269ba21ca66c93bbf76273a2ce^9fcc015aefdf51f1aa163742a1c8afbb^c392d3f5450e6b4dfcef80924dd34610^2012-12-31 00:00:00^5688^0^RUH     ^RUH     ^SA      ^JED     ^JED     ^SA      ^RUH     ^RUH     ^SA      ^JED     ^JED     ^SA      ^RUH     ^RUH     ^SA      ^JEDRUH  ^JEDRUH  ^SASA    ^0^JEDRUH         ^DG^J        ^C        ^2013-01-16 12:00:00^2013-01-16 13:48:05^-1^2013^1^NULL     
2013-01-05 00:00:00^1G    ^SA      ^286177ccc6430d58b37d0b2d6511bbf4^3302af5617a7d7004977eaecc3da906f^96c3142d30ec2174e9485ea7c2c04e4d^2012-12-17 00:00:00^5028^0^RUH     ^RUH     ^SA      ^JED     ^JED     ^SA      ^RUH     ^RUH     ^SA      ^JED     ^JED     ^SA      ^RUH     ^RUH     ^SA      ^JEDRUH  ^JEDRUH  ^SASA    ^0^JEDRUH         ^DG^Y        ^Y        ^2013-01-16 19:00:00^2013-01-16 20:48:05^-1^2013^1^NULL     
2013-01-14 00:00:00^1A    ^SA      ^6dd7510932fd8fb13921cb74ab4ff074^b92b0b3653fa2d8d5372d73dadfde5a1^79afad4171d9e75cf34b99504baa18f7^2013-01-14 00:00:00^108^851^RUH     ^RUH     ^SA      ^JED     ^JED     ^SA      ^JED     ^JED     ^SA      ^RUH     ^RUH     ^SA      ^JED     ^JED     ^SA      ^JEDRUH  ^JEDRUH  ^SASA    ^0^RUHJED         ^DG^G        ^Y        ^2013-01-16 11:00:00^2013-01-16 12:48:05^1^2013^1^RUHAA2136
